ID_Transaccion,Fecha,Producto,Categoria,Ciudad,Cantidad,Precio_Unitario,Costo_Unitario,Descuento_pct,Costo_Envio
1266,2023-10-24,Smartphone Pro X,Smartphones,Bogotá,4.0,800,550,0.0,150
1526,2023-11-24,Audifonos Bluetooth,Audio,Cartagena,2.0,450,250,0.5,250
1054,2023-10-26,Smartwatch Q,Wearables,Cali,3.0,300,180,0.2,200
1134,2023-11-29,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.42,180
1371,2023-10-11,Smartphone Pro X,Smartphones,Cartagena,4.0,800,550,0.0,250
1618,2023-11-24,Smartwatch Q,Wearables,Medellín,4.0,300,180,0.5,180
1093,2023-09-30,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.0,180
1268,2023-10-14,Audifonos Bluetooth,Audio,Medellín,2.0,450,250,0.15,180
1146,2023-11-01,Smartwatch Q,Wearables,Leticia,3.0,300,180,0.0,1650
1206,2023-09-11,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.0,250
1010,2023-10-05,Smartphone Pro X,Smartphones,Bogotá,4.0,800,550,0.05,150
1299,2023-10-03,Audifonos Bluetooth,Audio,Cartagena,3.0,450,250,0.1,250
1479,2023-11-07,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.0,150
1070,2023-11-21,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1062,2023-11-28,Smartwatch Q,Wearables,Cartagena,2.0,300,180,0.42,250
1439,2023-10-08,Audifonos Bluetooth,Audio,Medellín,3.0,450,250,0.0,180
1293,2023-09-24,Smartwatch Q,Wearables,Cartagena,4.0,300,180,0.0,250
1427,2023-10-31,Audifonos Bluetooth,Audio,Barranquilla,3.0,450,250,0.2,220
1068,2023-10-12,Laptop Gamer Z,Laptops,Cali,3.0,2500,1800,0.0,200
1148,2023-11-04,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.0,180
1519,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.5,250
1217,2023-10-14,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1344,2023-10-26,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.0,150
1102,2023-09-27,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.0,150
1197,2023-10-02,Smartwatch Q,Wearables,Leticia,2.0,300,180,0.2,1650
1215,2023-11-17,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.15,250
1511,2023-11-24,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.4,180
1265,2023-09-02,Laptop Gamer Z,Laptops,Medellín,4.0,2500,1800,0.0,180
1091,2023-11-26,Smartwatch Q,Wearables,Leticia,3.0,300,180,0.45,1650
1557,2023-11-24,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.4,150
1623,2023-11-24,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.5,150
1324,2023-11-06,Audifonos Bluetooth,Audio,Bogotá,2.0,450,250,0.0,150
1495,2023-09-29,Audifonos Bluetooth,Audio,CARTAGENA,3.0,450,250,0.0,200
1571,2023-11-24,Audifonos Bluetooth,Audio,Barranquilla,3.0,450,250,0.4,220
1144,2023-10-13,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.0,200
1103,2023-09-15,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.1,200
1039,2023-11-11,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.0,150
1304,2023-10-23,Smartphone Pro X,Smartphones,Medellín,2.0,800,550,0.0,180
1642,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,2.0,800,550,0.6,250
1078,2023-11-16,Laptop Gamer Z,Laptops,Medellín,3.0,2500,1800,0.2,180
1631,2023-11-24,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.4,150
1541,2023-11-24,Audifonos Bluetooth,Audio,Cartagena,4.0,450,250,0.6,250
1174,2023-10-24,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1317,2023-09-17,Smartphone Pro X,Smartphones,Medellín,1.0,800,550,0.0,180
1502,2023-11-24,Laptop Gamer Z,Laptops,Medellín,,2500,1800,0.5,180
1632,2023-11-24,Audifonos Bluetooth,Audio,Barranquilla,4.0,450,250,0.6,220
1080,2023-11-18,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.0,250
1355,2023-09-23,Laptop Gamer Z,Laptops,Leticia,2.0,2500,1800,0.0,1650
1440,2023-09-17,Laptop Gamer Z,Laptops,Cali,3.0,2500,1800,0.0,200
1629,2023-11-24,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.4,150
1594,2023-11-24,Laptop Gamer Z,Laptops,Cartagena,2.0,2500,1800,0.6,250
1477,2023-10-31,Laptop Gamer Z,Laptops,Cali,3.0,2500,1800,0.0,200
1076,2023-10-23,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.05,150
1570,2023-11-24,Audifonos Bluetooth,Audio,Cali,2.0,450,250,0.5,200
1225,2023-09-18,Laptop Gamer Z,Laptops,Cartagena,4.0,2500,1800,0.0,250
1434,2023-10-01,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.0,250
1639,2023-11-24,Smartwatch Q,Wearables,Cali,3.0,300,180,0.4,200
1339,2023-11-18,Audifonos Bluetooth,Audio,Barranquilla,4.0,450,250,0.0,220
1486,2023-11-01,Audifonos Bluetooth,laptops,Medellín,2.0,450,250,0.0,180
1133,2023-11-07,Audifonos Bluetooth,Audio,Leticia,1.0,450,250,0.0,1650
1238,2023-10-23,Audifonos Bluetooth,Audio,Cartagena,1.0,450,250,0.0,250
1510,2023-11-24,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.5,200
1289,2023-11-02,Laptop Gamer Z,Laptops,Cali,4.0,2500,1800,0.0,200
1412,2023-09-25,Smartphone Pro X,Smartphones,Bogotá,1.0,800,550,0.0,150
1243,2023-10-30,Smartphone Pro X,Smartphones,Medellín,3.0,800,550,0.0,180
1027,2023-09-01,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.05,150
1008,2023-09-10,Smartwatch Q,Wearables,Barranquilla,1.0,300,180,0.0,220
1401,2023-10-19,Smartphone Pro X,Smartphones,Barranquilla,2.0,800,550,0.0,220
1263,2023-11-11,Audifonos Bluetooth,Audio,Cali,1.0,450,250,0.0,200
1624,2023-11-24,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.6,180
1026,2023-10-12,Smartwatch Q,Wearables,Medellín,2.0,300,180,0.0,180
1337,2023-10-02,Audifonos Bluetooth,Audio,Cartagena,3.0,450,250,0.05,250
1547,2023-11-24,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.4,200
1229,2023-10-31,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.15,200
1358,2023-11-11,Smartphone Pro X,Smartphones,Cali,1.0,800,550,0.15,200
1622,2023-11-24,Audifonos Bluetooth,Audio,Cali,3.0,450,250,0.5,200
1506,2023-11-24,Smartwatch Q,Wearables,Barranquilla,4.0,300,180,0.5,220
1628,2023-11-24,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.5,150
1615,2023-11-24,Smartphone Pro X,Smartphones,BOGOTÁ,2.0,800,550,0.6,150
1104,2023-10-21,Laptop Gamer Z,Laptops,Cali,1.0,2500,1800,0.0,200
1357,2023-10-18,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1221,2023-09-01,Audifonos Bluetooth,Audio,Bogotá,3.0,450,250,0.0,150
1455,2023-11-26,Smartwatch Q,Wearables,Cali,2.0,300,180,0.45,200
1059,2023-11-27,Audifonos Bluetooth,Audio,Barranquilla,3.0,450,250,0.45,220
1162,2023-09-25,Audifonos Bluetooth,Audio,Leticia,3.0,450,250,0.0,1650
1005,2023-11-03,Audifonos Bluetooth,Audio,Bogotá,2.0,450,250,0.0,150
1001,2023-09-24,Smartwatch Q,Wearables,BARRANQUILLA,3.0,300,180,0.0,220
1354,2023-10-18,Smartwatch Q,Wearables,Barranquilla,4.0,300,180,0.0,220
1053,2023-09-27,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.0,150
1220,2023-11-15,Audifonos Bluetooth,Audio,Medellín,1.0,450,250,0.0,180
1407,2023-11-30,Smartwatch Q,Wearables,Leticia,4.0,300,180,0.4,1650
1032,2023-09-15,Audifonos Bluetooth,Audio,Barranquilla,2.0,450,250,0.0,220
1478,2023-09-12,Audifonos Bluetooth,Audio,Bogotá,1.0,450,250,0.0,150
1196,2023-10-30,Smartphone Pro X,Smartphones,Medellín,1.0,800,550,0.0,180
1556,2023-11-24,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.6,220
1520,2023-11-24,Smartwatch Q,Wearables,Barranquilla,4.0,300,180,0.6,220
1283,2023-10-24,Smartphone Pro X,Smartphones,Cali,4.0,800,550,0.0,200
1222,2023-09-05,Audifonos Bluetooth,Audio,Bogotá,2.0,450,250,0.1,150
1385,2023-09-15,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.0,150
1451,2023-09-09,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.0,150
1627,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.4,250
1291,2023-11-27,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.42,250
1245,2023-11-29,Smartwatch Q,Wearables,Cali,1.0,300,180,0.42,200
1345,2023-11-14,Laptop Gamer Z,Laptops,Leticia,4.0,2500,1800,0.0,1650
1430,2023-09-28,Audifonos Bluetooth,Audio,Medellín,3.0,450,250,0.0,180
1612,2023-11-24,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.4,150
1107,2023-10-29,Smartphone Pro X,Smartphones,Medellín,4.0,800,550,0.0,180
1012,2023-11-12,Audifonos Bluetooth,Audio,Cali,2.0,450,250,0.0,200
1370,2023-10-16,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.0,200
1316,2023-11-27,Smartphone Pro X,Smartphones,Leticia,1.0,800,550,0.4,1650
1130,2023-10-22,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.0,150
1189,2023-09-05,Audifonos Bluetooth,Audio,Cali,2.0,450,250,0.0,200
1048,2023-10-07,Smartwatch Q,Wearables,Bogotá,,300,180,0.0,150
1114,2023-11-16,Smartphone Pro X,Smartphones,Barranquilla,1.0,800,550,0.0,220
1143,2023-10-28,Smartwatch Q,Wearables,Cartagena,4.0,300,180,0.0,250
1088,2023-11-28,Audifonos Bluetooth,Audio,Medellín,2.0,450,250,0.4,180
1389,2023-11-09,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.1,150
1425,2023-11-19,Smartwatch Q,Wearables,Cali,1.0,300,180,0.0,200
1060,2023-11-23,Audifonos Bluetooth,Audio,Leticia,3.0,450,250,0.15,1650
1023,2023-09-18,Smartwatch Q,Wearables,Leticia,2.0,300,180,0.1,1650
1045,2023-10-31,Laptop Gamer Z,Laptops,Bogotá,4.0,2500,1800,0.0,150
1201,2023-11-21,Audifonos Bluetooth,Audio,Cali,1.0,450,250,0.0,200
1096,2023-09-29,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.0,180
1626,2023-11-24,Smartphone Pro X,Smartphones,Barranquilla,1.0,800,550,0.5,220
1332,2023-09-15,Laptop Gamer Z,Laptops,Barranquilla,4.0,2500,1800,0.0,220
1395,2023-11-20,Smartphone Pro X,Smartphones,Bogotá,1.0,800,550,0.2,150
1543,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.6,250
1475,2023-09-18,Smartphone Pro X,Smartphones,Barranquilla,2.0,800,550,0.2,220
1046,2023-10-02,Smartwatch Q,Wearables,Medellín,1.0,300,180,0.0,180
1286,2023-10-24,Smartwatch Q,Wearables,Medellín,1.0,300,180,0.0,180
1338,2023-09-21,Smartwatch Q,Wearables,Leticia,3.0,300,180,0.0,1650
1562,2023-11-24,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.4,180
1190,2023-10-21,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1574,2023-11-24,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.4,150
1126,2023-09-21,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1453,2023-10-12,Smartwatch Q,Wearables,Medellín,1.0,300,180,0.2,180
1123,2023-09-04,Smartphone Pro X,Smartphones,Bogotá,4.0,800,550,0.0,150
1109,2023-11-22,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.0,180
1254,2023-09-23,Laptop Gamer Z,Laptops,Medellín,4.0,2500,1800,0.0,180
1055,2023-10-26,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.0,250
1095,2023-09-08,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1429,2023-11-21,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.15,200
1463,2023-10-07,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.15,150
1602,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,1.0,2500,1800,0.6,150
1131,2023-09-04,Smartwatch Q,Wearables,Medellín,3.0,300,180,0.05,180
1030,2023-11-10,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.0,180
1418,2023-09-21,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.0,180
1576,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.5,150
1138,2023-10-27,Smartwatch Q,Wearables,Medellín,4.0,300,180,0.0,180
1564,2023-11-24,Audifonos Bluetooth,Audio,Cartagena,2.0,450,250,0.4,250
1090,2023-11-28,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.42,200
1129,2023-11-03,Smartwatch Q,Wearables,Leticia,4.0,300,180,0.0,1650
1177,2023-10-30,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.0,150
1302,2023-10-29,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
1548,2023-11-24,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.6,150
1112,2023-11-08,Audifonos Bluetooth,Audio,Bogotá,1.0,450,250,0.2,150
1415,2023-11-06,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
1111,2023-09-16,Audifonos Bluetooth,Audio,Medellín,2.0,450,250,0.0,180
1392,2023-09-29,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.0,150
1284,2023-09-22,Smartphone Pro X,Smartphones,Leticia,4.0,800,550,0.0,1650
1483,2023-09-18,Smartphone Pro X,Smartphones,Bogotá,1.0,800,550,0.0,150
1184,2023-09-24,Smartwatch Q,Wearables,Medellín,4.0,300,180,0.0,180
1071,2023-10-07,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.0,150
1043,2023-10-09,Smartwatch Q,Wearables,Medellín,4.0,300,180,0.0,180
1447,2023-11-16,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1248,2023-11-17,Smartphone Pro X,Smartphones,Medellín,1.0,800,550,0.0,180
1024,2023-10-17,Smartphone Pro X,Smartphones,Medellín,,800,550,0.05,180
1468,2023-10-30,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.0,150
1085,2023-11-20,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1381,2023-10-08,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1497,2023-11-24,Audifonos Bluetooth,Audio,Medellín,2.0,450,250,0.45,180
1275,2023-09-11,Smartwatch Q,Wearables,Barranquilla,2.0,300,180,0.0,220
1261,2023-10-06,Audifonos Bluetooth,Audio,Cali,2.0,450,250,0.15,200
1474,2023-11-16,Laptop Gamer Z,Laptops,Bogotá,1.0,2500,1800,0.0,150
1260,2023-09-20,Smartphone Pro X,Smartphones,Medellín,3.0,800,550,0.0,180
1524,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.4,150
1539,2023-11-24,Smartphone Pro X,Smartphones,Cali,1.0,800,550,0.4,200
1499,2023-11-08,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1573,2023-11-24,Laptop Gamer Z,Laptops,Barranquilla,1.0,2500,1800,0.6,220
1569,2023-11-24,Audifonos Bluetooth,Audio,Bogotá,1.0,450,250,0.6,150
1065,2023-10-27,Smartwatch Q,Wearables,Leticia,4.0,300,180,0.0,1650
1348,2023-09-06,Smartwatch Q,Wearables,Leticia,1.0,300,180,0.0,1650
1512,2023-11-24,Laptop Gamer Z,Laptops,Cali,4.0,2500,1800,0.5,200
1504,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.4,150
1460,2023-09-09,Smartphone Pro X,Smartphones,Barranquilla,4.0,800,550,0.0,220
1530,2023-11-24,Smartwatch Q,Wearables,Cartagena,2.0,300,180,0.6,250
1224,2023-10-25,Smartphone Pro X,Smartphones,Medellín,2.0,800,550,0.1,180
1295,2023-09-08,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.0,180
1446,2023-10-15,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.0,150
1462,2023-11-12,Audifonos Bluetooth,Audio,Cartagena,4.0,450,250,0.1,250
1606,2023-11-24,Smartwatch Q,Wearables,Cali,3.0,300,180,0.5,200
1558,2023-11-24,Smartwatch Q,Wearables,Barranquilla,3.0,300,180,0.6,220
1334,2023-09-09,Smartwatch Q,Wearables,Barranquilla,1.0,300,180,0.0,220
1592,2023-11-24,Smartphone Pro X,Smartphones,Barranquilla,1.0,800,550,0.6,220
1089,2023-10-04,Laptop Gamer Z,Laptops,Cali,4.0,2500,1800,0.0,200
1408,2023-10-15,Smartwatch Q,Wearables,Barranquilla,2.0,300,180,0.0,220
1246,2023-10-02,Smartwatch Q,Wearables,Cartagena,1.0,300,180,0.0,250
1186,2023-10-02,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.2,150
1335,2023-11-13,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.0,200
1630,2023-11-24,Smartphone Pro X,Smartphones,Barranquilla,3.0,800,550,0.6,220
1120,2023-09-19,Smartwatch Q,Wearables,Medellín,3.0,300,180,0.1,180
1425,2023-11-19,Smartwatch Q,Wearables,Cali,1.0,300,180,0.0,200
1360,2023-10-18,Smartphone Pro X,Smartphones,Barranquilla,4.0,800,550,0.0,220
1269,2023-10-03,Smartwatch Q,Wearables,Barranquilla,2.0,300,180,0.0,220
1450,2023-09-26,Smartphone Pro X,Smartphones,Barranquilla,2.0,800,550,0.0,220
1505,2023-11-24,Laptop Gamer Z,Laptops,Medellín,4.0,2500,1800,0.4,180
1276,2023-10-16,Smartwatch Q,Wearables,Medellín,3.0,300,180,0.0,180
1259,2023-09-07,Smartphone Pro X,Smartphones,Medellín,3.0,800,550,0.0,180
1113,2023-09-06,Laptop Gamer Z,Laptops,Bogotá,4.0,2500,1800,0.0,150
1561,2023-11-24,Laptop Gamer Z,Laptops,Cali,3.0,2500,1800,0.4,200
1014,2023-11-27,Laptop Gamer Z,Laptops,Leticia,1.0,2500,1800,0.4,1650
1307,2023-11-11,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1525,2023-11-24,Audifonos Bluetooth,Audio,Bogotá,2.0,450,250,0.4,150
1208,2023-11-22,Laptop Gamer Z,Laptops,Barranquilla,1.0,2500,1800,0.0,220
1351,2023-11-07,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.05,200
1578,2023-11-24,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.4,200
1500,2023-09-26,Smartwatch Q,Wearables,Cali,4.0,300,180,0.0,200
1182,2023-10-27,Audifonos Bluetooth,Audio,Cali,3.0,450,250,0.0,200
1480,2023-09-07,Laptop Gamer Z,Laptops,Cali,1.0,2500,1800,0.05,200
1315,2023-11-19,Smartphone Pro X,Smartphones,Barranquilla,3.0,800,550,0.0,220
1465,2023-11-14,Smartphone Pro X,Smartphones,Bogotá,3.0,800,550,0.0,150
1077,2023-10-30,Audifonos Bluetooth,Audio,Barranquilla,1.0,450,250,0.0,220
1617,2023-11-24,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.5,200
1528,2023-11-24,Smartphone Pro X,Smartphones,Barranquilla,3.0,800,550,0.5,220
1250,2023-11-25,Laptop Gamer Z,Laptops,Leticia,2.0,2500,1800,0.45,1650
1219,2023-10-04,Audifonos Bluetooth,Audio,Bogotá,3.0,450,250,0.0,150
1211,2023-11-09,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.0,200
1640,2023-11-24,Audifonos Bluetooth,Audio,Barranquilla,3.0,450,250,0.5,220
1600,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.4,150
1591,2023-11-24,Laptop Gamer Z,Laptops,Medellín,4.0,2500,1800,0.4,180
1461,2023-11-07,Audifonos Bluetooth,Audio,Barranquilla,2.0,450,250,0.0,220
1231,2023-10-10,Audifonos Bluetooth,Audio,Leticia,1.0,450,250,0.0,1650
1208,2023-11-22,Laptop Gamer Z,Laptops,Barranquilla,1.0,2500,1800,0.0,220
1513,2023-11-24,Smartphone Pro X,Smartphones,Bogotá,4.0,800,550,0.6,150
1442,2023-11-26,Laptop Gamer Z,Laptops,Bogotá,4.0,2500,1800,0.4,150
1490,2023-11-06,Laptop Gamer Z,Laptops,Cartagena,2.0,2500,1800,0.1,250
1552,2023-11-24,Smartphone Pro X,Smartphones,Bogotá,4.0,800,550,0.4,150
1583,2023-11-24,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.6,150
1611,2023-11-24,Audifonos Bluetooth,Audio,Cali,2.0,450,250,0.6,200
1232,2023-11-06,Laptop Gamer Z,WEARABLES,Barranquilla,3.0,2500,1800,0.0,220
1470,2023-11-02,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
1179,2023-10-10,Audifonos Bluetooth,Audio,Barranquilla,2.0,450,250,0.0,220
1566,2023-11-24,Laptop Gamer Z,Laptops,Bogotá,1.0,2500,1800,0.5,150
1277,2023-10-28,Audifonos Bluetooth,LAPTOPS,Barranquilla,3.0,450,250,0.15,220
1188,2023-09-22,Audifonos Bluetooth,Audio,Cali,1.0,450,250,0.0,200
1166,2023-10-15,Audifonos Bluetooth,Audio,Barranquilla,4.0,450,250,0.0,220
1545,2023-11-24,Audifonos Bluetooth,Audio,Barranquilla,4.0,450,250,0.5,220
1167,2023-10-02,Smartphone Pro X,Smartphones,Leticia,1.0,800,550,0.0,1650
1031,2023-09-29,Smartwatch Q,Wearables,Leticia,3.0,300,180,0.0,1650
1577,2023-11-24,Audifonos Bluetooth,Audio,Cartagena,4.0,450,250,0.4,250
1535,2023-11-24,Smartwatch Q,Wearables,Cartagena,4.0,300,180,0.4,250
1142,2023-11-26,Smartwatch Q,Wearables,Cali,3.0,300,180,0.45,200
1042,2023-11-18,Smartwatch Q,Wearables,Leticia,2.0,300,180,0.0,1650
1437,2023-10-11,Audifonos Bluetooth,Audio,Bogotá,1.0,450,250,0.0,150
1033,2023-09-10,Audifonos Bluetooth,Audio,Medellín,,450,250,0.0,180
1072,2023-10-22,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.0,150
1164,2023-10-26,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1280,2023-10-08,Laptop Gamer Z,Laptops,Cali,4.0,2500,1800,0.0,200
1247,2023-09-09,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.0,200
1568,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.6,250
1341,2023-10-01,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.0,250
1216,2023-10-10,Smartphone Pro X,Smartphones,Medellín,3.0,800,550,0.0,180
1079,2023-09-10,Smartphone Pro X,Smartphones,Barranquilla,1.0,800,550,0.0,220
1017,2023-11-24,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.42,220
1150,2023-10-11,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.2,150
1326,2023-09-22,Audifonos Bluetooth,Audio,Bogotá,3.0,450,250,0.0,150
1292,2023-10-15,Laptop Gamer Z,Laptops,Medellín,3.0,2500,1800,0.0,180
1086,2023-11-15,Audifonos Bluetooth,Audio,Barranquilla,1.0,450,250,0.0,220
1398,2023-09-03,Audifonos Bluetooth,Audio,Barranquilla,1.0,450,250,0.0,220
1063,2023-11-28,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.42,250
1322,2023-09-12,Audifonos Bluetooth,Audio,Medellín,4.0,450,250,0.0,180
1633,2023-11-24,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.6,150
1509,2023-11-24,Smartphone Pro X,Smartphones,Medellín,1.0,800,550,0.4,180
1472,2023-11-04,Smartphone Pro X,Smartphones,Bogotá,3.0,800,550,0.0,150
1153,2023-11-03,Smartphone Pro X,Smartphones,Leticia,4.0,800,550,0.0,1650
1435,2023-11-18,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.0,150
1137,2023-10-01,Laptop Gamer Z,Laptops,Bogotá,4.0,2500,1800,0.2,150
1487,2023-11-30,Smartphone Pro X,Smartphones,Bogotá,1.0,800,550,0.4,150
1321,2023-10-25,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.0,150
1498,2023-09-30,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.0,200
1083,2023-09-05,Laptop Gamer Z,Laptops,Leticia,4.0,2500,1800,0.15,1650
1155,2023-09-04,Audifonos Bluetooth,Audio,Bogotá,4.0,450,250,0.15,150
1328,2023-11-01,Audifonos Bluetooth,Audio,Medellín,3.0,450,250,0.15,180
1458,2023-09-19,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.0,200
1149,2023-10-22,Smartphone Pro X,Smartphones,Bogotá,2.0,800,550,0.0,150
1411,2023-09-26,Smartphone Pro X,Smartphones,Leticia,3.0,800,550,0.0,1650
1253,2023-09-07,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.0,250
1648,2023-11-24,Smartwatch Q,Wearables,Cali,4.0,300,180,0.6,200
1090,2023-11-28,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.42,200
1210,2023-10-27,Smartwatch Q,Wearables,Cali,4.0,300,180,0.0,200
1168,2023-10-18,Smartwatch Q,Wearables,Cali,4.0,300,180,0.0,200
1544,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.6,250
1476,2023-09-27,Laptop Gamer Z,Laptops,Medellín,3.0,2500,1800,0.0,180
1319,2023-10-26,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.15,150
1203,2023-11-10,Smartwatch Q,Wearables,Medellín,4.0,300,180,0.0,180
1554,2023-11-24,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.6,250
1185,2023-10-14,Smartwatch Q,Wearables,Cali,4.0,300,180,0.0,200
1041,2023-09-03,Smartwatch Q,Wearables,Cali,2.0,300,180,0.05,200
1607,2023-11-24,Audifonos Bluetooth,Audio,barranquilla,3.0,450,250,0.4,220
1550,2023-11-24,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.4,150
1004,2023-10-07,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1303,2023-09-12,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.0,150
1195,2023-09-19,Smartwatch Q,Wearables,Leticia,1.0,300,180,0.2,1650
1169,2023-09-06,Smartwatch Q,Wearables,Medellín,3.0,300,180,0.0,180
1147,2023-09-23,Smartphone Pro X,Smartphones,Cali,2.0,800,550,0.2,200
1438,2023-11-04,Audifonos Bluetooth,Audio,Cali,1.0,450,250,0.0,200
